image_id,source_relative_path,master_image_id,layer_id,feature_id,feature_name_ar,feature_name_en,linkage_basis,layer_assignment_status,feature_linkage_status,primary_image,gallery_image,institutional_display_authorization,rights_status,derivative_status,runtime_status,notes
IMG-988CF4BF7FB037D1,assets/images/hotels/hotels-LY-HOTELS-00019-05.webp,,hotels,LY-HOT-000019,فندق الودان,Al Waddan Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-F0900A1E813F6590,assets/images/hotels/hotels-LY-HOTELS-00020-02.webp,,hotels,LY-HOT-000020,فندق دار السلام ( المسيرة سابقا ),Dar El Salam Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-A4F0BC92610DD670,assets/images/hotels/hotels-LY-HOTELS-00020-03.webp,,hotels,LY-HOT-000020,فندق دار السلام ( المسيرة سابقا ),Dar El Salam Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-443056D6F8204313,assets/images/hotels/hotels-LY-HOTELS-00020-04.webp,,hotels,LY-HOT-000020,فندق دار السلام ( المسيرة سابقا ),Dar El Salam Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-44F7511B113591C1,assets/images/hotels/hotels-LY-HOTELS-00020-05.webp,,hotels,LY-HOT-000020,فندق دار السلام ( المسيرة سابقا ),Dar El Salam Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-88512C54CE536B7C,assets/images/hotels/hotels-LY-HOTELS-00021-01.webp,,hotels,LY-HOT-000021,فندق سان جورج,St. George Hotel Tobruk),existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-7099DE119AFA7403,assets/images/hotels/hotels-LY-HOTELS-00021-02.webp,,hotels,LY-HOT-000021,فندق سان جورج,St. George Hotel Tobruk),existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-C88F9D5A35E5A2C6,assets/images/hotels/hotels-LY-HOTELS-00021-03.webp,,hotels,LY-HOT-000021,فندق سان جورج,St. George Hotel Tobruk),existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-C8BD07B4EC9D6CC6,assets/images/hotels/hotels-LY-HOTELS-00021-04.webp,,hotels,LY-HOT-000021,فندق سان جورج,St. George Hotel Tobruk),existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-B69519B482561EFA,assets/images/hotels/hotels-LY-HOTELS-00022-01.webp,,hotels,LY-HOT-000022,فندق الحسنين الكبير,ALhasanin Grand Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-C64897E2571DDCF5,assets/images/hotels/hotels-LY-HOTELS-00022-02.webp,,hotels,LY-HOT-000022,فندق الحسنين الكبير,ALhasanin Grand Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-8B727408F6D70A59,assets/images/hotels/hotels-LY-HOTELS-00022-03.webp,,hotels,LY-HOT-000022,فندق الحسنين الكبير,ALhasanin Grand Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-DFD843796FCF62B3,assets/images/hotels/hotels-LY-HOTELS-00023-01.webp,,hotels,LY-HOT-000023,بيوت الشباب,Libyan Youth Hostels Association,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-C5A650C4B0D17783,assets/images/hotels/hotels-LY-HOTELS-00023-02.webp,,hotels,LY-HOT-000023,بيوت الشباب,Libyan Youth Hostels Association,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-9163D479A420B04C,assets/images/hotels/hotels-LY-HOTELS-00023-03.webp,,hotels,LY-HOT-000023,بيوت الشباب,Libyan Youth Hostels Association,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-56667FCC665E30FA,assets/images/hotels/hotels-LY-HOTELS-00023-04.webp,,hotels,LY-HOT-000023,بيوت الشباب,Libyan Youth Hostels Association,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-7638C4FA4E74DA3F,assets/images/hotels/hotels-LY-HOTELS-00024-01.webp,,hotels,LY-HOT-000024,فندق بلاغراي السياحي ( التلال سابقا ),Balagrae Tourist,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-B0FFA06F06B804E5,assets/images/hotels/hotels-LY-HOTELS-00024-03.webp,,hotels,LY-HOT-000024,فندق بلاغراي السياحي ( التلال سابقا ),Balagrae Tourist,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-9C43FC0B07D9A19C,assets/images/hotels/hotels-LY-HOTELS-00024-04.webp,,hotels,LY-HOT-000024,فندق بلاغراي السياحي ( التلال سابقا ),Balagrae Tourist,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-96D1AC8F42C6A7BD,assets/images/hotels/hotels-LY-HOTELS-00024-05.webp,,hotels,LY-HOT-000024,فندق بلاغراي السياحي ( التلال سابقا ),Balagrae Tourist,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-B92A15BF4F5C0BDB,assets/images/hotels/hotels-LY-HOTELS-00025-02.webp,,hotels,LY-HOT-000025,منتجع ايميليا,Emilia Tourist Resort,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-A1F1824F0BAD6301,assets/images/hotels/hotels-LY-HOTELS-00025-03.webp,,hotels,LY-HOT-000025,منتجع ايميليا,Emilia Tourist Resort,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-5D3D5CA8451A02A8,assets/images/hotels/hotels-LY-HOTELS-00025-04.webp,,hotels,LY-HOT-000025,منتجع ايميليا,Emilia Tourist Resort,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-9959281118ADEED3,assets/images/hotels/hotels-LY-HOTELS-00025-05.webp,,hotels,LY-HOT-000025,منتجع ايميليا,Emilia Tourist Resort,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-D58DEDD6567E5940,assets/images/hotels/hotels-LY-HOTELS-00025-06.webp,,hotels,LY-HOT-000025,منتجع ايميليا,Emilia Tourist Resort,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-331F8A427BDFD2F1,assets/images/hotels/hotels-LY-HOTELS-00026-01.webp,,hotels,LY-HOT-000026,منتجع وموتيل الأمان,Al-Aman Resort & Motel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-BA95AC0BB41CFEB6,assets/images/hotels/hotels-LY-HOTELS-00026-02.webp,,hotels,LY-HOT-000026,منتجع وموتيل الأمان,Al-Aman Resort & Motel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-CD8BE6A990DB67DE,assets/images/hotels/hotels-LY-HOTELS-00026-03.webp,,hotels,LY-HOT-000026,منتجع وموتيل الأمان,Al-Aman Resort & Motel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-5A7B101A19ECA79E,assets/images/hotels/hotels-LY-HOTELS-00026-04.webp,,hotels,LY-HOT-000026,منتجع وموتيل الأمان,Al-Aman Resort & Motel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-02E072EA310C4FCA,assets/images/hotels/hotels-LY-HOTELS-00027-02.webp,,hotels,LY-HOT-000027,بيوت شباب غدامس,Ghadames Youth Hostel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-D96F579D5FC59665,assets/images/hotels/hotels-LY-HOTELS-00028-01.webp,,hotels,LY-HOT-000028,نالوت غدامس فندق باب العز,Bab alez hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-E7D514AEA6541FCA,assets/images/hotels/hotels-LY-HOTELS-00028-02.webp,,hotels,LY-HOT-000028,نالوت غدامس فندق باب العز,Bab alez hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-684251F9C95EA62A,assets/images/hotels/hotels-LY-HOTELS-00028-03.webp,,hotels,LY-HOT-000028,نالوت غدامس فندق باب العز,Bab alez hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-8A2AA29087885DDE,assets/images/hotels/hotels-LY-HOTELS-00029-03.webp,,hotels,LY-HOT-000029,فندق أبراج الوسطى,Al-Waseet Towers Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-A21A98375EE9079D,assets/images/hotels/hotels-LY-HOTELS-00029-04.webp,,hotels,LY-HOT-000029,فندق أبراج الوسطى,Al-Waseet Towers Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-D5F4566246C441F8,assets/images/hotels/hotels-LY-HOTELS-00031-01.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-54727E31FF805DC9,assets/images/hotels/hotels-LY-HOTELS-00031-02.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-668280C510B14788,assets/images/hotels/hotels-LY-HOTELS-00031-03.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-A3E0739AC4DC105B,assets/images/hotels/hotels-LY-HOTELS-00031-04.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-D644BF10F98020F6,assets/images/hotels/hotels-LY-HOTELS-00031-05.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-1D0DC11B9D8D5D49,assets/images/hotels/hotels-LY-HOTELS-00031-06.webp,,hotels,LY-HOT-000031,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-509FAE266E27F70E,assets/images/hotels/hotels-LY-HOTELS-00032-01.webp,,hotels,LY-HOT-000032,Royal Gardens Hotels,Royal Gardens Hotels,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-BA25D3C7097DC1B3,assets/images/hotels/hotels-LY-HOTELS-00032-02.webp,,hotels,LY-HOT-000032,Royal Gardens Hotels,Royal Gardens Hotels,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-0F8D704D6D8122D8,assets/images/hotels/hotels-LY-HOTELS-00032-03.webp,,hotels,LY-HOT-000032,Royal Gardens Hotels,Royal Gardens Hotels,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-177A67824B7D7375,assets/images/hotels/hotels-LY-HOTELS-00034-01.webp,,hotels,LY-HOT-000034,فندق احواص,Locanda Hawas,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-63B6209180B2AAE9,assets/images/hotels/hotels-LY-HOTELS-00035-01.webp,,hotels,LY-HOT-000035,فندق الانوار,ALANWAR HOTEL,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-BC2574FC386D5EBE,assets/images/hotels/hotels-LY-HOTELS-00035-02.webp,,hotels,LY-HOT-000035,فندق الانوار,ALANWAR HOTEL,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-A74C5B648DD4B906,assets/images/hotels/hotels-LY-HOTELS-00035-03.webp,,hotels,LY-HOT-000035,فندق الانوار,ALANWAR HOTEL,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-FB371AF1E8E0E483,assets/images/hotels/hotels-LY-HOTELS-00035-04.webp,,hotels,LY-HOT-000035,فندق الانوار,ALANWAR HOTEL,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-DB5BA9D8632DF2BA,assets/images/hotels/hotels-LY-HOTELS-00036-01.webp,,hotels,LY-HOT-000036,فندق الأخوة,Alokhowa Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-D49946A351C45B2B,assets/images/hotels/hotels-LY-HOTELS-00036-02.webp,,hotels,LY-HOT-000036,فندق الأخوة,Alokhowa Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-AABF9CE7620314E7,assets/images/hotels/hotels-LY-HOTELS-00036-03.webp,,hotels,LY-HOT-000036,فندق الأخوة,Alokhowa Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-96A87638D4A0D928,assets/images/hotels/hotels-LY-HOTELS-00036-04.webp,,hotels,LY-HOT-000036,فندق الأخوة,Alokhowa Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-1E58D14210502C50,assets/images/hotels/hotels-LY-HOTELS-00037-01.webp,,hotels,LY-HOT-000037,فندق الأصالة,Alasala Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-DC2094A7BE55F220,assets/images/hotels/hotels-LY-HOTELS-00037-02.webp,,hotels,LY-HOT-000037,فندق الأصالة,Alasala Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-3825062BCD843E15,assets/images/hotels/hotels-LY-HOTELS-00037-03.webp,,hotels,LY-HOT-000037,فندق الأصالة,Alasala Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-BA33372D22A5C28B,assets/images/hotels/hotels-LY-HOTELS-00038-01.webp,,hotels,LY-HOT-000038,فندق الأصيل,Al Aseel Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-4162A4E449599C7C,assets/images/hotels/hotels-LY-HOTELS-00038-02.webp,,hotels,LY-HOT-000038,فندق الأصيل,Al Aseel Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-C3BC7F71012A015A,assets/images/hotels/hotels-LY-HOTELS-00038-03.webp,,hotels,LY-HOT-000038,فندق الأصيل,Al Aseel Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-3D953BD44360C45A,assets/images/hotels/hotels-LY-HOTELS-00038-04.webp,,hotels,LY-HOT-000038,فندق الأصيل,Al Aseel Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
IMG-52595A6D7C74DF0C,assets/images/hotels/hotels-LY-HOTELS-00038-05.webp,,hotels,LY-HOT-000038,فندق الأصيل,Al Aseel Hotel,existing_link,user_curated_confirmed,confirmed,False,True,approved,unknown,existing,linked,Existing runtime linkage preserved.
